Date(MM/DD/YYYY),Time(hh:mm:ss),Timestamp(Ms),Temp(Raw),ACCELX,ACCELY,ACCELZ,MAGX,MAGY,MAGZ,Sats,HDOP,Latitude,Longitude,FixAge,DateUTC,TimeUTC,DateAge,Altitude,Course,Speed
07/11/2018,05:35:10,35914,42,1056.00,1424.00,3664.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,35930,42,1040.00,1456.00,3648.00,-20.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,35947,42,1040.00,1424.00,3600.00,-21.00,-23.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:10,35963,42,1024.00,1392.00,3648.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,35979,42,1040.00,1440.00,3616.00,-22.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,35995,42,1024.00,1408.00,3632.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36011,42,1056.00,1408.00,3664.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36027,42,1008.00,1472.00,3664.00,-21.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36043,42,992.00,1472.00,3616.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36059,42,1024.00,1440.00,3600.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36075,42,1072.00,1440.00,3632.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36091,42,1072.00,1456.00,3648.00,-18.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36107,42,1024.00,1440.00,3680.00,-19.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36123,42,1040.00,1440.00,3648.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36139,42,1024.00,1392.00,3680.00,-19.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36155,42,1024.00,1424.00,3632.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36171,42,1056.00,1440.00,3632.00,-21.00,-26.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:10,36187,42,1056.00,1488.00,3648.00,-20.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36203,42,1024.00,1456.00,3664.00,-20.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36219,42,1056.00,1440.00,3632.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36235,42,1024.00,1392.00,3648.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36251,42,992.00,1456.00,3616.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36267,42,1056.00,1408.00,3632.00,-21.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36283,42,1008.00,1408.00,3584.00,-21.00,-25.00,-3.00,,,,,,,,,,,
07/11/2018,05:35:10,36299,42,1040.00,1440.00,3616.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36315,42,1136.00,1440.00,3600.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36331,42,1088.00,1392.00,3616.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36347,42,1072.00,1424.00,3616.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36363,42,1056.00,1408.00,3664.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36379,42,1024.00,1408.00,3632.00,-16.00,-25.00,-2.00,,,,,,,,,,,
07/11/2018,05:35:10,36395,42,1040.00,1440.00,3616.00,-19.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36411,42,1008.00,1408.00,3584.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36427,42,1040.00,1456.00,3552.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:10,36443,42,1040.00,1456.00,3616.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36459,42,1056.00,1456.00,3648.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36475,42,1008.00,1440.00,3696.00,-21.00,-24.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:10,36491,42,1024.00,1440.00,3664.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36508,42,1008.00,1456.00,3632.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36524,42,1008.00,1424.00,3680.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36540,42,1056.00,1376.00,3664.00,-21.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36556,42,1008.00,1440.00,3632.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:10,36572,42,1024.00,1424.00,3632.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36588,42,1120.00,1440.00,3664.00,-22.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36604,42,1056.00,1440.00,3632.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36620,42,1056.00,1456.00,3600.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:10,36636,42,1024.00,1424.00,3632.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36652,42,1024.00,1376.00,3648.00,-22.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:11,36668,42,1024.00,1392.00,3664.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36683,42,1008.00,1408.00,3664.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,36699,42,1056.00,1424.00,3696.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,36715,42,1008.00,1440.00,3600.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36731,42,1024.00,1424.00,3632.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,36747,42,1072.00,1440.00,3632.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,36763,42,1072.00,1472.00,3648.00,-20.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,36779,42,1056.00,1440.00,3648.00,-20.00,-24.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:11,36795,42,1024.00,1408.00,3616.00,-20.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36811,42,1040.00,1408.00,3664.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36827,42,1008.00,1440.00,3648.00,-21.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:11,36843,42,1056.00,1440.00,3616.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36859,42,976.00,1472.00,3632.00,-21.00,-24.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,36875,42,1008.00,1440.00,3632.00,-20.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,36891,42,1024.00,1424.00,3696.00,-21.00,-24.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,36907,42,1040.00,1424.00,3648.00,-22.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,36923,42,1152.00,1440.00,3600.00,-20.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,36939,42,1040.00,1456.00,3616.00,-21.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36955,42,1072.00,1392.00,3520.00,-21.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,36971,42,1072.00,1440.00,3616.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,36987,42,1040.00,1456.00,3600.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37003,42,1056.00,1472.00,3616.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,37019,42,1056.00,1440.00,3632.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:11,37035,42,1008.00,1392.00,3648.00,-20.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37051,42,1040.00,1408.00,3680.00,-20.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,37068,42,1040.00,1408.00,3680.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37084,42,1040.00,1408.00,3648.00,-22.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37100,42,1056.00,1440.00,3600.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37116,42,1056.00,1440.00,3584.00,-20.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:11,37132,42,1008.00,1456.00,3648.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,37148,42,1040.00,1440.00,3600.00,-20.00,-27.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,37164,42,1056.00,1424.00,3632.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37180,42,1040.00,1456.00,3664.00,-21.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37196,42,1040.00,1488.00,3632.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,37212,42,1008.00,1456.00,3664.00,-21.00,-27.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37228,42,960.00,1488.00,3616.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37244,42,1008.00,1472.00,3680.00,-16.00,-27.00,-9.00,,,,,,,,,,,
07/11/2018,05:35:11,37260,42,1024.00,1488.00,3632.00,-19.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:11,37276,42,1024.00,1456.00,3664.00,-21.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37292,42,1024.00,1376.00,3680.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37308,42,1056.00,1392.00,3632.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37324,42,1072.00,1472.00,3680.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,37340,42,1024.00,1456.00,3648.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:11,37356,42,1040.00,1424.00,3712.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37372,42,1024.00,1392.00,3632.00,-21.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,37388,42,1040.00,1440.00,3648.00,-19.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:11,37404,42,1024.00,1440.00,3632.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:11,37420,42,1040.00,1424.00,3648.00,-21.00,-26.00,-4.00,,,,,,,,,,,
07/11/2018,05:35:11,37436,42,1072.00,1424.00,3616.00,-19.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:12,37452,42,1040.00,1408.00,3664.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37468,42,1040.00,1424.00,3616.00,-20.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37484,42,1120.00,1440.00,3680.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37500,42,1056.00,1456.00,3680.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37516,42,1088.00,1424.00,3648.00,-18.00,-29.00,1.00,,,,,,,,,,,
07/11/2018,05:35:12,37532,42,1040.00,1424.00,3632.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37548,42,1056.00,1360.00,3632.00,-22.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37564,42,1056.00,1408.00,3664.00,-18.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37580,42,1024.00,1376.00,3664.00,-21.00,-26.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:12,37597,42,1088.00,1392.00,3664.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37613,42,1040.00,1408.00,3600.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:12,37629,42,1008.00,1392.00,3552.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37645,42,1040.00,1408.00,3616.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37661,42,1072.00,1424.00,3712.00,-20.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:12,37677,42,1088.00,1440.00,3648.00,-20.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:12,37693,42,1072.00,1488.00,3616.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37709,42,1040.00,1440.00,3648.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37725,42,1024.00,1456.00,3616.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37741,42,1040.00,1392.00,3648.00,-19.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37757,42,960.00,1440.00,3632.00,-21.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37773,42,1040.00,1392.00,3632.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37789,42,1056.00,1440.00,3664.00,-19.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37805,42,1056.00,1424.00,3648.00,-20.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:12,37821,42,1024.00,1424.00,3632.00,-20.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:12,37837,42,1008.00,1440.00,3600.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37853,42,1024.00,1408.00,3632.00,-20.00,-24.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:12,37869,42,1024.00,1424.00,3632.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37885,42,1040.00,1376.00,3616.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37901,42,1024.00,1376.00,3648.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37917,42,1040.00,1392.00,3616.00,-22.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:12,37933,42,1040.00,1408.00,3600.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,37949,42,1040.00,1424.00,3680.00,-22.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37965,42,976.00,1392.00,3648.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,37981,42,1024.00,1408.00,3648.00,-20.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:12,37997,42,976.00,1488.00,3536.00,-18.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:12,38013,42,1024.00,1440.00,3616.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38029,42,1056.00,1472.00,3616.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:12,38045,42,1040.00,1472.00,3552.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38061,42,1072.00,1456.00,3584.00,-20.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:12,38077,42,1072.00,1408.00,3616.00,-19.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38093,42,1072.00,1408.00,3648.00,-20.00,-26.00,-4.00,,,,,,,,,,,
07/11/2018,05:35:12,38109,42,1040.00,1408.00,3648.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38125,42,976.00,1408.00,3648.00,-22.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:12,38141,42,1008.00,1424.00,3664.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38158,42,1088.00,1440.00,3616.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:12,38174,42,1008.00,1408.00,3600.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38190,42,1040.00,1424.00,3664.00,-15.00,-26.00,-8.00,,,,,,,,,,,
07/11/2018,05:35:12,38206,42,1072.00,1424.00,3632.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:12,38222,42,1088.00,1456.00,3648.00,-21.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:12,38238,42,1040.00,1440.00,3648.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38254,42,992.00,1408.00,3648.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38270,42,1008.00,1456.00,3600.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38286,42,1008.00,1456.00,3616.00,-21.00,-26.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38302,42,1024.00,1392.00,3648.00,-22.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38318,42,976.00,1392.00,3632.00,-21.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38334,42,1040.00,1520.00,3600.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38350,42,1040.00,1440.00,3632.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,38366,42,1056.00,1440.00,3664.00,-21.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38382,42,1008.00,1424.00,3680.00,-20.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,38398,42,1008.00,1360.00,3632.00,-22.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,38414,42,1040.00,1424.00,3648.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38430,42,1088.00,1424.00,3664.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38446,42,1056.00,1456.00,3648.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38462,42,1008.00,1392.00,3632.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38478,42,1040.00,1408.00,3600.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38494,42,1040.00,1440.00,3632.00,-22.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38510,42,1056.00,1488.00,3648.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38526,42,1040.00,1440.00,3616.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38542,42,1056.00,1440.00,3680.00,-22.00,-24.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38558,42,976.00,1488.00,3568.00,-21.00,-24.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38574,42,1024.00,1424.00,3632.00,-19.00,-26.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:13,38590,42,1040.00,1456.00,3616.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38606,42,1088.00,1424.00,3600.00,-21.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,38622,42,1072.00,1408.00,3616.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38638,42,1072.00,1344.00,3664.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38654,42,1040.00,1424.00,3680.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38670,42,1008.00,1472.00,3776.00,-21.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,38686,42,1040.00,1392.00,3664.00,-20.00,-26.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,38702,42,1008.00,1424.00,3712.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38718,42,1056.00,1472.00,3680.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38734,42,1072.00,1456.00,3680.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38751,42,1008.00,1472.00,3616.00,-20.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:13,38767,42,1024.00,1456.00,3536.00,-20.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:13,38783,42,1024.00,1424.00,3648.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38799,42,1024.00,1360.00,3648.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38815,42,1040.00,1408.00,3648.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38831,42,1040.00,1472.00,3664.00,-22.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38847,42,1056.00,1456.00,3648.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38863,42,1072.00,1408.00,3616.00,-13.00,-24.00,-6.00,,,,,,,,,,,
07/11/2018,05:35:13,38879,42,1056.00,1472.00,3712.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:13,38895,42,1040.00,1504.00,3680.00,-19.00,-26.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38911,42,1024.00,1472.00,3664.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38927,42,1040.00,1424.00,3632.00,-22.00,-26.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:13,38943,42,1008.00,1408.00,3664.00,-21.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:13,38959,42,1024.00,1456.00,3632.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,38975,42,1024.00,1440.00,3632.00,-21.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:13,38991,42,1024.00,1440.00,3616.00,-20.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,39007,42,1024.00,1408.00,3648.00,-20.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:13,39023,42,1040.00,1440.00,3648.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:13,39039,42,1040.00,1392.00,3648.00,-20.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39055,40,1040.00,1392.00,3664.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39071,40,1088.00,1440.00,3664.00,-20.00,-24.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:14,39087,40,1040.00,1392.00,3712.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39103,40,1040.00,1456.00,3616.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39119,40,1040.00,1440.00,3616.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39135,40,1040.00,1408.00,3632.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39151,40,1024.00,1472.00,3632.00,-19.00,-25.00,-11.00,,,,,,,,,,,
07/11/2018,05:35:14,39167,40,1008.00,1392.00,3632.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39183,40,1024.00,1408.00,3632.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39199,40,1040.00,1440.00,3632.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39215,40,1024.00,1408.00,3616.00,-21.00,-24.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39231,40,1056.00,1408.00,3584.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:14,39247,40,1072.00,1376.00,3600.00,-20.00,-27.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39263,40,1024.00,1424.00,3616.00,-21.00,-24.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:14,39280,40,1040.00,1456.00,3616.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39296,40,1072.00,1424.00,3568.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:14,39313,40,1120.00,1376.00,3600.00,-20.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39329,40,1088.00,1424.00,3664.00,-22.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39345,40,1056.00,1360.00,3648.00,-20.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39361,40,1024.00,1424.00,3648.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39377,40,976.00,1408.00,3648.00,-19.00,-25.00,-10.00,,,,,,,,,,,
07/11/2018,05:35:14,39393,40,1040.00,1424.00,3616.00,-20.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39409,40,1008.00,1440.00,3632.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39425,40,1008.00,1440.00,3616.00,-20.00,-25.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:14,39441,40,1024.00,1392.00,3632.00,-20.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39457,40,1024.00,1392.00,3632.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39473,40,992.00,1456.00,3600.00,-21.00,-26.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39489,40,1056.00,1440.00,3600.00,-21.00,-24.00,-12.00,,,,,,,,,,,
07/11/2018,05:35:14,39505,40,1056.00,1392.00,3632.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39521,40,1024.00,1392.00,3616.00,-20.00,-25.00,-11.00,,,,,,,,,,,
07/11/2018,05:35:14,39537,40,1024.00,1408.00,3648.00,-21.00,-26.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39553,40,1056.00,1456.00,3648.00,-21.00,-25.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39569,40,1072.00,1440.00,3600.00,-22.00,-27.00,-15.00,,,,,,,,,,,
07/11/2018,05:35:14,39585,40,1024.00,1408.00,3632.00,-22.00,-25.00,-13.00,,,,,,,,,,,
07/11/2018,05:35:14,39601,40,1056.00,1472.00,3632.00,-21.00,-25.00,-14.00,,,,,,,,,,,
07/11/2018,05:35:14,39617,40,1056.00,1408.00,3600.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:14,39633,40,1088.00,1408.00,3632.00,-22.00,-26.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:14,39649,40,1056.00,1440.00,3632.00,-21.00,-25.00,-16.00,,,,,,,,,,,
07/11/2018,05:35:14,39665,40,1024.00,1456.00,3648.00,-21.00,-24.00,-16.00,,,,,,,,,,,
